video_id,label,label_name,num_frames,feature_dim,missing_joint_values_before_interpolation,missing_joint_ratio_before_interpolation,feature_min,feature_max,feature_mean,feature_std,input_csv,output_csv
Fall_Fall_f_raw_s_1_S_D_0055,1,Fall,120,30,0,0.0,-1.8959182500839233,1.9239517450332642,0.19332627952098846,0.612060546875,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0055.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0055_processed.csv
Fall_Fall_f_raw_s_1_S_D_0056,1,Fall,90,30,0,0.0,-1.7583811283111572,1.4101052284240723,0.15078136324882507,0.5923230051994324,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0056.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0056_processed.csv
Fall_Fall_f_raw_s_1_S_D_0057,1,Fall,120,30,0,0.0,-1.6794883012771606,1.3732738494873047,0.08568088710308075,0.6245431303977966,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0057.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0057_processed.csv
Fall_Fall_f_raw_s_1_S_D_0058,1,Fall,90,30,0,0.0,-1.8059152364730835,1.3309011459350586,0.07909635454416275,0.6055253148078918,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0058.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0058_processed.csv
Fall_Fall_f_raw_s_1_S_D_0059,1,Fall,117,30,0,0.0,-1.7463229894638062,1.6156814098358154,-0.013793093152344227,0.5967085957527161,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0059.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0059_processed.csv
Fall_Fall_f_raw_s_1_S_D_0060,1,Fall,150,30,0,0.0,-1.6166725158691406,1.4842655658721924,-0.029965195804834366,0.6520271897315979,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0060.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0060_processed.csv
Fall_Fall_f_raw_s_1_S_D_0061,1,Fall,119,30,0,0.0,-1.7657067775726318,1.5566531419754028,-0.028192907571792603,0.6214234828948975,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0061.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0061_processed.csv
Fall_Fall_f_raw_s_1_S_D_0062,1,Fall,120,30,0,0.0,-1.8980982303619385,3.2492120265960693,-0.032748837023973465,0.6608738899230957,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0062.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0062_processed.csv
Fall_Fall_f_raw_s_1_S_D_0063,1,Fall,107,30,0,0.0,-2.277578115463257,2.968059778213501,0.0018404476577416062,0.724728524684906,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0063.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0063_processed.csv
Fall_Fall_f_raw_s_1_S_D_0064_resized,1,Fall,96,30,0,0.0,-2.113265037536621,1.3114652633666992,-0.25951364636421204,0.6006712317466736,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0064_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0064_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0065,1,Fall,120,30,0,0.0,-6.759620666503906,23.615829467773438,0.4362824857234955,2.026233673095703,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0065.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0065_processed.csv
Fall_Fall_f_raw_s_1_S_D_0066,1,Fall,90,30,0,0.0,-9.473187446594238,6.6527605056762695,-0.18884851038455963,0.8203936219215393,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0066.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0066_processed.csv
Fall_Fall_f_raw_s_1_S_D_0067,1,Fall,120,30,0,0.0,-3.133467197418213,2.135294198989868,-0.22442692518234253,0.5958007574081421,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0067.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0067_processed.csv
Fall_Fall_f_raw_s_1_S_D_0068,1,Fall,120,30,0,0.0,-3.356640577316284,2.909303903579712,-0.24852526187896729,0.6858617067337036,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0068.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0068_processed.csv
Fall_Fall_f_raw_s_1_S_D_0069,1,Fall,103,30,0,0.0,-10.109431266784668,29.042604446411133,0.08801572769880295,1.6033188104629517,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0069.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0069_processed.csv
Fall_Fall_f_raw_s_1_S_D_0070,1,Fall,103,30,0,0.0,-1.8142361640930176,2.48850679397583,0.19494296610355377,0.6412407755851746,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0070.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0070_processed.csv
Fall_Fall_f_raw_s_1_S_D_0076,1,Fall,120,30,0,0.0,-5.9615278244018555,11.10008716583252,0.29664456844329834,1.3255800008773804,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0076.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0076_processed.csv
Fall_Fall_f_raw_s_1_S_D_0077_resized,1,Fall,90,30,0,0.0,-2.0212838649749756,2.7007648944854736,0.10956799238920212,0.6930710673332214,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0077_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0077_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0078_resized,1,Fall,119,30,0,0.0,-2.435377597808838,3.2839417457580566,0.04989609122276306,0.7142160534858704,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0078_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0078_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0079_resized,1,Fall,119,30,0,0.0,-2.088463068008423,3.0840003490448,0.11362200230360031,0.684137761592865,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0079_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0079_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0080_resized,1,Fall,119,30,0,0.0,-1.8168308734893799,2.2196333408355713,0.08082900941371918,0.6653559803962708,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0080_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0080_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0081_resized,1,Fall,119,30,0,0.0,-1.9052484035491943,2.334859609603882,0.06066219136118889,0.6643484830856323,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0081_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0081_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0082_resized,1,Fall,90,30,0,0.0,-2.102109432220459,2.4985203742980957,0.081380195915699,0.7002601623535156,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0082_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0082_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0083_resized,1,Fall,90,30,0,0.0,-2.1270790100097656,2.734166145324707,0.04237683489918709,0.6828399896621704,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0083_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0083_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0084_resized,1,Fall,118,30,0,0.0,-2.210160255432129,2.776230573654175,0.06333032995462418,0.6881738901138306,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0084_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0084_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0085_resized,1,Fall,149,30,0,0.0,-2.3597607612609863,3.600715398788452,0.07537484169006348,0.6799975633621216,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0085_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0085_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0086_resized,1,Fall,119,30,0,0.0,-2.1596949100494385,2.847848653793335,0.034298818558454514,0.6918840408325195,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0086_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0086_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0087,1,Fall,120,30,0,0.0,-2.0325448513031006,2.143655776977539,0.19236187636852264,0.6578057408332825,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0087.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0087_processed.csv
Fall_Fall_f_raw_s_1_S_D_0088_resized,1,Fall,90,30,0,0.0,-1.6985830068588257,2.3091814517974854,0.047286760061979294,0.6507461071014404,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0088_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0088_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0089_resized,1,Fall,119,30,0,0.0,-1.8596677780151367,2.2037813663482666,0.05364486575126648,0.6621754169464111,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0089_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0089_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0090_resized,1,Fall,118,30,0,0.0,-1.7870622873306274,2.142434597015381,0.0652693510055542,0.6600231528282166,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0090_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0090_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0091_resized,1,Fall,119,30,0,0.0,-1.93795907497406,2.515040397644043,0.07422351837158203,0.6454432010650635,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0091_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0091_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0092_resized,1,Fall,90,30,0,0.0,-1.8772677183151245,2.4794390201568604,0.03421958163380623,0.6813167929649353,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0092_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0092_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0093_resized,1,Fall,119,30,0,0.0,-2.242584466934204,1.7422086000442505,-0.07272963225841522,0.6610609292984009,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0093_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0093_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0094_resized,1,Fall,119,30,0,0.0,-1.7524346113204956,1.8874555826187134,-0.09543588757514954,0.6593150496482849,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0094_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0094_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0095_resized,1,Fall,149,30,0,0.0,-2.5488767623901367,1.7145098447799683,-0.11555594950914383,0.661048173904419,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0096_resized,1,Fall,149,30,0,0.0,-2.68682861328125,2.1284573078155518,-0.09662765264511108,0.6700300574302673,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0096_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0096_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0097_resized,1,Fall,119,30,0,0.0,-3.0528204441070557,2.7935984134674072,-0.08574239164590836,0.6929092407226562,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0097_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0097_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0098,1,Fall,120,30,0,0.0,-3.4556772708892822,4.324652194976807,0.12079495191574097,0.7979669570922852,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0098.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0098_processed.csv
Fall_Fall_f_raw_s_1_S_D_0099_resized,1,Fall,90,30,0,0.0,-1.390445590019226,1.1558597087860107,-0.059146203100681305,0.6195758581161499,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0099_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0099_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0100_resized,1,Fall,120,30,0,0.0,-1.4937950372695923,1.3355929851531982,-0.05526656284928322,0.6339714527130127,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0100_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0100_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0101_resized,1,Fall,150,30,0,0.0,-1.4799222946166992,1.3880393505096436,-0.057430703192949295,0.5630052089691162,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0101_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0101_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0102_resized,1,Fall,150,30,0,0.0,-1.5603911876678467,1.4983909130096436,-0.048758212476968765,0.6631458401679993,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0102_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0102_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0103_resized,1,Fall,120,30,0,0.0,-1.8321454524993896,1.5781402587890625,-0.0841863825917244,0.6277885437011719,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0103_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0103_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0104_resized,1,Fall,120,30,0,0.0,-1.3425214290618896,1.338454246520996,-0.08488228917121887,0.5710805058479309,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0104_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0104_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0105_resized,1,Fall,150,30,0,0.0,-1.4156935214996338,1.2175568342208862,-0.11259971559047699,0.5982133150100708,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0105_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0105_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0106_resized,1,Fall,120,30,0,0.0,-1.4731645584106445,1.2904508113861084,-0.09987277537584305,0.6113636493682861,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0106_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0106_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0107_resized,1,Fall,120,30,0,0.0,-1.492393136024475,1.3231755495071411,-0.1260141134262085,0.6349911689758301,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0107_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0107_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0108_resized,1,Fall,150,30,0,0.0,-1.4255728721618652,1.2107000350952148,-0.11072059720754623,0.6235911250114441,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0108_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0108_resized_processed.csv
Fall_Fall_f_raw_s_1_S_D_0109,1,Fall,150,30,0,0.0,-2.259885311126709,1.871901512145996,0.18452568352222443,0.6181322336196899,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0109.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_s_1_S_D_0109_processed.csv
