dataset,scene,scenario,camera,video_id,sequence_key,video_path,label,label_name,segment_id,segment_start_frame,segment_end_frame,start_frame,end_frame,sequence_length,valid_frame_count,aligned_frame_count,mean_confidence,min_confidence,std_confidence,missing_joint_ratio,low_conf_01_ratio,low_conf_02_ratio,low_conf_03_ratio,low_conf_05_ratio,mean_bbox_conf,min_bbox_conf,multi_person_ratio,bbox_aspect_mean,bbox_aspect_change,bbox_area_mean,bbox_area_change,bbox_center_velocity_mean,bbox_center_velocity_std,temporal_jitter,velocity_mean,velocity_std,bone_length_mean,bone_length_std,bone_length_cv,3d_velocity_mean,3d_velocity_std,3d_bone_length_mean,3d_bone_length_std,3d_bone_length_cv,3d_z_mean,3d_z_std,3d_z_velocity_mean,3d_z_velocity_std,3d_z_instability,path_2d_conf,path_3d
Le2i,Home_01,,,le2i__Home_01_Videos_video_16,le2i__le2i_Home_01_Videos_video_16__segfall_0__s000121_e000180,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (16).avi,1,Fall,fall_0,1,263,121,180,60,60,60,0.7325610518455505,0.01737423986196518,0.2876996397972107,0.13725490868091583,0.04803921654820442,0.0941176488995552,0.13725490868091583,0.19607843458652496,0.8195392489433289,0.6614190340042114,0.0,0.9934150576591492,0.05445289984345436,4846.6572265625,448.05755615234375,0.01864899881184101,0.01702013984322548,0.04676394164562225,0.026877950876951218,0.023101510480046272,0.19383114576339722,0.10799265652894974,0.5571452356554514,0.03483378887176514,0.024658387526869774,1.9533579349517822,0.8733105063438416,0.4470814302059641,-2.103693441668497e-09,1.0,0.0209030881524086,0.02996804751455784,0.02996804751455784,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_16_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_16_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_16,le2i__le2i_Home_01_Videos_video_16__segfall_0__s000136_e000195,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (16).avi,1,Fall,fall_0,1,263,136,195,60,60,60,0.645134449005127,0.0,0.3318577706813812,0.21470588445663452,0.10686274617910385,0.1617647111415863,0.21470588445663452,0.29411765933036804,0.755054235458374,0.0,0.0,0.9289814829826355,0.14084213972091675,4160.15576171875,1470.8829345703125,0.08293000608682632,0.3543749451637268,0.05685434117913246,0.03222094103693962,0.0508451946079731,0.1782817393541336,0.1189609095454216,0.6672598254681429,0.08557520061731339,0.31142371892929077,1.7714169025421143,1.029639720916748,0.581251730288567,-4.908617956544958e-09,0.9574271440505981,0.04437095299363136,0.18571744859218597,0.18571744859218597,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_16_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_16_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_16,le2i__le2i_Home_01_Videos_video_16__segfall_0__s000151_e000210,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (16).avi,1,Fall,fall_0,1,263,151,210,60,60,60,0.6292014718055725,0.0,0.35104086995124817,0.24215686321258545,0.14901961386203766,0.19509804248809814,0.24215686321258545,0.3137255012989044,0.7656027674674988,0.0,0.0,0.9016067981719971,0.14043821394443512,3633.078125,1444.743408203125,0.0871477872133255,0.39425817131996155,0.05319210886955261,0.030817503109574318,0.05155790597200394,0.1774299144744873,0.11315013468265533,0.6377137547748204,0.10156124085187912,0.31291332840919495,1.789169192314148,1.0592671632766724,0.5920438244651256,-1.1687185663689093e-09,0.9574271440505981,0.03997890278697014,0.18535198271274567,0.18535198271274567,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_16_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_16_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_16,le2i__le2i_Home_01_Videos_video_16__segfall_0__s000166_e000225,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (16).avi,1,Fall,fall_0,1,263,166,225,60,60,60,0.6181941032409668,0.0,0.37372151017189026,0.26764705777168274,0.20588235557079315,0.239215686917305,0.26764705777168274,0.3225490152835846,0.767676591873169,0.0,0.0,0.846030592918396,0.14388270676136017,3079.098388671875,1099.6080322265625,0.08947636187076569,0.43155232071876526,0.04662073031067848,0.02679683268070221,0.05019478499889374,0.17636367678642273,0.1071796864271164,0.607716286390561,0.11990842968225479,0.32235679030418396,1.844799518585205,1.052826166152954,0.5706991924310475,4.908617956544958e-09,0.9574271440505981,0.048243917524814606,0.20704162120819092,0.20704162120819092,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_16_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_16_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_16,le2i__le2i_Home_01_Videos_video_16__segfall_0__s000181_e000240,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (16).avi,1,Fall,fall_0,1,263,181,240,60,60,60,0.6059134602546692,0.0,0.391430526971817,0.29411765933036804,0.2549019753932953,0.2705882489681244,0.29411765933036804,0.3480392098426819,0.7560901641845703,0.0,0.0,0.7884976267814636,0.12029622495174408,2762.40966796875,846.1510620117188,0.08854493498802185,0.4323183596134186,0.04539219290018082,0.0256339181214571,0.05026495084166527,0.1747387796640396,0.09998001903295517,0.5721651888607162,0.11650460958480835,0.3232537806034088,1.8857144117355347,1.0153270959854126,0.538430714235372,7.830414539000685e-09,0.9574271440505981,0.04595470055937767,0.2067413479089737,0.2067413479089737,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_16_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_16_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_16,le2i__le2i_Home_01_Videos_video_16__segfall_0__s000196_e000255,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (16).avi,1,Fall,fall_0,1,263,196,255,60,60,60,0.6592257618904114,0.002759188413619995,0.37894678115844727,0.24901960790157318,0.2294117659330368,0.23333333432674408,0.24901960790157318,0.29411765933036804,0.82586669921875,0.7916751503944397,0.0,0.7839615345001221,0.073843814432621,2991.5595703125,76.42591857910156,0.005509561859071255,0.003649716731160879,0.027653109282255173,0.0159571785479784,0.01757683977484703,0.19106045365333557,0.08573708683252335,0.4487408903948038,0.0549907311797142,0.10717418789863586,2.0665087699890137,0.8310298919677734,0.4021417677460056,4.441130574406316e-09,1.0,0.01767723821103573,0.09371022135019302,0.09371022135019302,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_16_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_16_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000001_e000060,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,1,60,60,60,60,0.7343050837516785,0.010647626593708992,0.33119720220565796,0.17843137681484222,0.11666666716337204,0.13137255609035492,0.17843137681484222,0.21960784494876862,0.892536461353302,0.8707630038261414,0.0,0.9714635014533997,0.01163455005735159,5619.92919921875,62.85489273071289,0.0034166614059358835,0.001914347056299448,0.02131946198642254,0.01234783697873354,0.01106400415301323,0.18873172998428345,0.0727856233716011,0.38565448281102205,0.04748949408531189,0.11175737529993057,2.144253730773926,0.7671029567718506,0.35774805379348756,5.843592720822244e-09,0.9999999403953552,0.01574608124792576,0.1016312837600708,0.1016312837600708,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000016_e000075,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,16,75,60,60,60,0.7434561848640442,0.010647626593708992,0.32587507367134094,0.16470588743686676,0.11568627506494522,0.12843137979507446,0.16470588743686676,0.2029411792755127,0.8932603597640991,0.8707630038261414,0.0,0.9735066294670105,0.013899601995944977,5639.7900390625,64.50389099121094,0.002984840190038085,0.0018212288850918412,0.0207003615796566,0.011992720887064934,0.011105901561677456,0.1881839781999588,0.07185125350952148,0.38181184384002664,0.0344393253326416,0.10646356642246246,2.124741315841675,0.7608364224433899,0.35808409178408984,2.3374371327378185e-09,1.0,0.019007792696356773,0.10202959924936295,0.10202959924936295,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000031_e000090,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,31,90,60,60,60,0.7332197427749634,0.0109620476141572,0.3230787217617035,0.15882353484630585,0.11568627506494522,0.12450980395078659,0.15882353484630585,0.2186274528503418,0.8902266025543213,0.8618844151496887,0.0,0.9454087018966675,0.05567881837487221,5464.1953125,352.5252380371094,0.003926285542547703,0.0036634597927331924,0.02098255790770054,0.012853972613811493,0.012041091918945312,0.1901959776878357,0.07573094218969345,0.3981711124452685,0.01925785094499588,0.014865108765661716,2.0885674953460693,0.7446078062057495,0.35651586618535597,3.272411897015104e-09,1.0,0.012987091206014156,0.018683044239878654,0.018683044239878654,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000046_e000105,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,46,105,60,60,60,0.720104992389679,0.0109620476141572,0.32092854380607605,0.15392157435417175,0.11568627506494522,0.12450980395078659,0.15392157435417175,0.22843137383460999,0.8836838603019714,0.8317215442657471,0.0,0.9342101812362671,0.06379580497741699,5171.03857421875,554.654052734375,0.0059845950454473495,0.005902004893869162,0.021772095933556557,0.014005916193127632,0.012344038113951683,0.19568829238414764,0.08488266170024872,0.4337624234115983,0.023226121440529823,0.016205590218305588,2.080085515975952,0.7429783344268799,0.3571862654367927,4.674874376497939e-10,1.0,0.014235636219382286,0.01985103264451027,0.01985103264451027,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000061_e000120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,61,120,60,60,60,0.6999027729034424,0.02029743790626526,0.31584542989730835,0.1509803980588913,0.10686274617910385,0.1196078434586525,0.1509803980588913,0.2539215683937073,0.8660345673561096,0.7746812701225281,0.0,0.9488810300827026,0.08271440863609314,4890.16943359375,525.8827514648438,0.009373475797474384,0.010663839057087898,0.026125771924853325,0.016765441745519638,0.015118087641894817,0.20169655978679657,0.09433793276548386,0.46771975260981496,0.026840509846806526,0.01589006744325161,2.0670645236968994,0.7790351510047913,0.3768797563860021,1.636205948507552e-09,1.0,0.015145329758524895,0.020812563598155975,0.020812563598155975,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000076_e000135,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,76,135,60,60,60,0.6642631888389587,0.02325904555618763,0.3174048066139221,0.18137255311012268,0.09313725680112839,0.12156862765550613,0.18137255311012268,0.31078431010246277,0.8521687984466553,0.7413977980613708,0.0,0.9473811984062195,0.08383724093437195,4607.794921875,277.4581298828125,0.012567113153636456,0.012566858902573586,0.02945660427212715,0.0187664981931448,0.016340753063559532,0.20806151628494263,0.10016224533319473,0.4814045659047113,0.028833448886871338,0.017141465097665787,2.0378551483154297,0.8235081434249878,0.4041051396614679,1.636205948507552e-09,1.0,0.016850635409355164,0.023636367172002792,0.023636367172002792,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000091_e000150,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,91,150,60,60,60,0.6593074798583984,0.018223837018013,0.3186931610107422,0.19019608199596405,0.07941176742315292,0.12156862765550613,0.19019608199596405,0.3225490152835846,0.8580682277679443,0.7413977980613708,0.0,0.9506204724311829,0.08666696399450302,4375.7255859375,317.64178466796875,0.012358549050986767,0.012625502422451973,0.02881697006523609,0.01859259605407715,0.01589328609406948,0.20953382551670074,0.10266254842281342,0.48995458473145703,0.029862750321626663,0.017872923985123634,2.0292513370513916,0.8967505097389221,0.4419117787204064,0.0,1.0,0.018845563754439354,0.026343228295445442,0.026343228295445442,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000106_e000165,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,106,165,60,60,60,0.6324929594993591,0.0,0.33251258730888367,0.23235294222831726,0.09215686470270157,0.1509803980588913,0.23235294222831726,0.3607843220233917,0.825440526008606,0.0,0.0,0.8880615234375,0.1513453722000122,4058.460693359375,792.20947265625,0.083289735019207,0.36930784583091736,0.04961000755429268,0.03081151470541954,0.05076740309596062,0.20140741765499115,0.10164553672075272,0.504673726670499,0.09494591504335403,0.31467437744140625,1.9589565992355347,0.961558997631073,0.4908523788398037,2.3374371327378185e-09,0.9916316866874695,0.04891673102974892,0.18646235764026642,0.18646235764026642,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000121_e000180,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,121,180,60,60,60,0.6094045042991638,0.0,0.3541114926338196,0.27352941036224365,0.13235294818878174,0.19117647409439087,0.27352941036224365,0.38725489377975464,0.8143167495727539,0.0,0.0,0.8019735813140869,0.13431155681610107,3546.8505859375,945.45849609375,0.08470554649829865,0.3863697350025177,0.057790499180555344,0.03496718034148216,0.05457143858075142,0.19461046159267426,0.093716099858284,0.4815548842361284,0.15257608890533447,0.3658742904663086,1.9589258432388306,0.9885009527206421,0.5046135112867638,-2.3374371882489697e-10,0.9916316866874695,0.044943828135728836,0.1861140877008438,0.1861140877008438,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000136_e000195,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,136,195,60,60,60,0.5967857241630554,0.0,0.37241050601005554,0.2980392277240753,0.1764705926179886,0.2186274528503418,0.2980392277240753,0.39313724637031555,0.8132734298706055,0.0,0.0,0.7286205887794495,0.09732017666101456,2994.612548828125,832.2809448242188,0.0946875587105751,0.4501752555370331,0.05745043605566025,0.03430159389972687,0.055245719850063324,0.18954679369926453,0.08506442606449127,0.44877560642807596,0.18778738379478455,0.3954964280128479,2.008634328842163,1.0053966045379639,0.5005371508214506,2.3374371882489697e-10,0.9916316270828247,0.0622810535132885,0.24795301258563995,0.24795301258563995,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000151_e000210,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,151,210,60,60,60,0.5739039778709412,0.0,0.38576534390449524,0.3274509906768799,0.21960784494876862,0.25,0.3274509906768799,0.4117647111415863,0.7944151163101196,0.0,0.0,0.6803213357925415,0.042802125215530396,2589.8798828125,631.4109497070312,0.10042058676481247,0.48328593373298645,0.06241443753242493,0.03595387563109398,0.05694017559289932,0.18588998913764954,0.07595518976449966,0.40860070795715636,0.1874663233757019,0.3958314061164856,2.0500566959381104,0.960612952709198,0.46857849640647287,-8.18102974253776e-10,0.9916316866874695,0.06225571408867836,0.24823836982250214,0.24823836982250214,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_17,le2i__le2i_Home_01_Videos_video_17__segfall_0__s000166_e000225,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,fall_0,1,239,166,225,60,60,60,0.5741710662841797,0.0003962058399338275,0.3918425440788269,0.33039215207099915,0.23627451062202454,0.250980406999588,0.33039215207099915,0.4107843041419983,0.8199655413627625,0.35816776752471924,0.0,0.6809313297271729,0.01862376369535923,2385.1396484375,117.6618881225586,0.0047521041706204414,0.005608278792351484,0.04363248124718666,0.024712996557354927,0.03534659743309021,0.18872252106666565,0.06590031087398529,0.34918970619834044,0.11901155859231949,0.26524993777275085,2.132112741470337,0.8956030011177063,0.42005404481849323,-5.14236164761428e-09,1.0,0.03287863731384277,0.16606247425079346,0.16606247425079346,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_17_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_17_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_18,le2i__le2i_Home_01_Videos_video_18__segfall_0__s000001_e000060,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (18).avi,1,Fall,fall_0,1,215,1,60,60,60,60,0.8808869123458862,0.12569427490234375,0.16749705374240875,0.0235294122248888,0.0,0.0235294122248888,0.0235294122248888,0.027450980618596077,0.4102882742881775,0.25041982531547546,0.800000011920929,0.380722314119339,0.09572374820709229,3693.095947265625,704.479248046875,0.06550440937280655,0.09171188622713089,0.15638244152069092,0.07824108004570007,0.12343461066484451,0.19369731843471527,0.061940550804138184,0.3197784642875712,0.05964267626404762,0.19963693618774414,2.060453176498413,1.0362035036087036,0.5029005330124126,-4.324258728871655e-09,1.0,0.03461121767759323,0.20066164433956146,0.20066164433956146,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_18_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_18_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_18,le2i__le2i_Home_01_Videos_video_18__segfall_0__s000016_e000075,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (18).avi,1,Fall,fall_0,1,215,16,75,60,60,60,0.8678471446037292,0.06209803372621536,0.1864624172449112,0.03333333507180214,0.003921568859368563,0.030392156913876534,0.03333333507180214,0.045098040252923965,0.42391031980514526,0.25041982531547546,0.75,0.4130513072013855,0.12986120581626892,3564.92333984375,789.2288818359375,0.0821070596575737,0.09621245414018631,0.19504038989543915,0.09931749850511551,0.13252167403697968,0.19684068858623505,0.06429317593574524,0.32662377770438006,0.057225458323955536,0.19877414405345917,2.129136085510254,0.9564049243927002,0.4491983775499805,-1.040159514076322e-08,1.0,0.0448727086186409,0.20274722576141357,0.20274722576141357,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_18_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_18_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_18,le2i__le2i_Home_01_Videos_video_18__segfall_0__s000031_e000090,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (18).avi,1,Fall,fall_0,1,215,31,90,60,60,60,0.7448568940162659,0.0,0.32873955368995667,0.15392157435417175,0.11372549086809158,0.14215686917304993,0.15392157435417175,0.18529412150382996,0.3851392865180969,0.0,0.6166666746139526,0.5077005624771118,0.2637168765068054,3007.660400390625,1367.7459716796875,0.18615283071994781,0.48196282982826233,0.19084395468235016,0.09631550312042236,0.12929165363311768,0.18044216930866241,0.08608482778072357,0.4770744612308855,0.1180405542254448,0.37978649139404297,1.9582397937774658,1.0909404754638672,0.557102312918031,-1.051846698629788e-08,0.9486832618713379,0.07802090793848038,0.23718826472759247,0.23718826472759247,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_18_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_18_normalized_3d.csv
Le2i,Home_01,,,le2i__Home_01_Videos_video_18,le2i__le2i_Home_01_Videos_video_18__segfall_0__s000046_e000105,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (18).avi,1,Fall,fall_0,1,215,46,105,60,60,60,0.5561094880104065,0.0,0.41949498653411865,0.35686275362968445,0.3137255012989044,0.3382352888584137,0.35686275362968445,0.39901959896087646,0.29807960987091064,0.0,0.4166666567325592,0.5703248381614685,0.2838769257068634,2156.89794921875,1669.042724609375,0.6725889444351196,1.2949062585830688,0.2083606868982315,0.10686774551868439,0.12966115772724152,0.1426892876625061,0.1088346466422081,0.7627333886916393,0.27523353695869446,0.6220380663871765,1.5185000896453857,1.271857500076294,0.8375743084737001,-5.843592720822244e-09,0.8366600275039673,0.15907900035381317,0.3967345654964447,0.3967345654964447,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_01_Videos_video_18_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Home_01_Videos_video_18_normalized_3d.csv
