video_key,path_2d,path_3d,label,binary_name,action_label,action_name,stratify_key,split
fall_f_raw_s_2_s_m_194,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_194.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_194.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_195,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_195.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_195.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_196,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_196.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_196.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_197,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_197.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_197.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_198,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_198.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_198.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_199,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_199.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_199.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_19_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_19_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_19_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_201,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_201.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_201.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_202,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_202.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_202.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_203,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_203.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_203.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_205,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_205.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_205.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_207_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_207_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_207_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_208_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_208_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_208_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_209_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_209_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_209_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_20_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_20_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_20_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_210_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_210_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_210_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_211_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_211_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_211_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_213_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_213_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_213_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_214_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_214_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_214_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_217_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_217_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_217_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_218_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_218_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_218_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_220,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_220.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_220.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_221,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_221.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_221.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_222,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_222.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_222.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_224,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_224.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_224.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_225,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_225.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_225.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_226,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_226.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_226.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_227,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_227.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_227.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_228,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_228.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_228.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_22_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_22_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_22_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_232,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_232.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_232.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_233,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_233.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_233.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_234,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_234.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_234.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_235,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_235.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_235.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_236,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_236.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_236.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_237,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_237.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_237.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_239,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_239.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_239.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_240,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_240.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_240.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_245,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_245.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_245.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_247,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_247.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_247.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_248,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_248.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_248.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_249,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_249.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_249.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_24_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_24_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_24_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_25_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_25_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_25_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_29_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_29_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_29_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_30_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_30_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_30_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_31_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_31_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_31_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_32_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_32_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_32_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_35_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_35_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_35_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_36_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_36_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_36_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_37_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_37_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_37_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_38_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_38_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_38_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_39_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_39_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_39_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_40_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_40_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_40_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_41,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_41.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_41.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_43,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_43.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_43.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_44,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_44.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_44.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_46,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_46.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_46.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_47,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_47.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_47.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_51,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_51.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_51.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_52,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_52.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_52.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_53,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_53.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_53.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_54,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_54.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_54.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_55.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_55.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_57,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_57.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_57.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_59.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_59.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_60.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_60.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_61,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_61.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_61.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_62,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_62.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_62.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_63,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_63.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_63.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_64,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_64.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_64.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_66,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_66.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_66.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_67,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_67.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_67.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_68,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_68.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_68.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_71,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_71.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_71.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_72,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_72.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_72.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_73,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_73.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_73.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_74,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_74.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_74.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_75,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_75.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_75.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_76,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_76.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_76.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_77,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_77.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_77.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_78,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_78.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_78.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_s_2_s_m_79,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_s_2_S_M_79.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_s_2_S_M_79.csv,1,Fall,0,Fall,Fall,train
