input_csv,video_id,label,label_name,num_frames,hip_valid_frames,angle_valid_frames,bbox_valid_frames,all_rule_features_valid_frames,hip_descent_velocity_max,hip_descent_velocity_mean,hip_descent_velocity_std,body_angle_min,body_angle_mean,width_height_ratio_max,width_height_ratio_mean,default_angle_lt_45_frames,default_ratio_gt_1_frames,output_csv,split
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_343_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_343_resized,0,Not_Fall,96,96,96,96,96,7.77777099609375,-2.375291109085083,4.262862682342529,67.41397857666016,68.78221130371094,0.9202715158462524,0.8742377161979675,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_343_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_344_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_344_resized,0,Not_Fall,120,120,120,120,120,7.64337158203125,-0.0412617996335029,1.826810002326965,69.59822082519531,71.30587005615234,1.0063378810882568,0.9827853441238404,0,6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_344_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_345_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_345_resized,0,Not_Fall,120,120,120,120,120,21.0025634765625,0.4059692323207855,7.68885612487793,67.82893371582031,69.8042221069336,1.0455282926559448,1.015810489654541,0,110,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_345_resized_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_346_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_346_resized,0,Not_Fall,120,120,120,120,120,14.83154296875,0.5564091801643372,3.4148800373077397,78.49195861816406,81.74095916748047,0.9905284643173218,0.971941351890564,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_346_resized_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_347.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_347,0,Not_Fall,120,120,120,120,120,8.99932861328125,-0.2885909974575043,3.526583194732666,77.98458099365234,79.81204223632812,0.5647041201591492,0.5502591729164124,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_347_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_348_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_348_resized,0,Not_Fall,90,90,90,90,90,165.0753173828125,-8.942923545837402,91.56458282470705,62.01984405517578,70.46923828125,0.8450033664703369,0.755767822265625,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_348_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_349.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_349,0,Not_Fall,90,90,90,90,90,227.05502319335935,11.973517417907717,69.49362182617188,70.45836639404297,85.0357894897461,0.4986900687217712,0.4812575876712799,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_349_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_35.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_35,0,Not_Fall,60,60,60,60,60,50.78887939453125,-11.908910751342772,41.18401718139648,78.08060455322266,86.3094711303711,0.690579354763031,0.4514951407909393,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_35_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_350.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_350,0,Not_Fall,90,90,90,90,90,8.044677734375,0.0488894991576671,4.270627021789551,71.33802795410156,71.876708984375,0.500024139881134,0.4920354187488556,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_350_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_351.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_351,0,Not_Fall,90,90,90,90,90,8.544708251953125,0.306780993938446,3.145129919052124,65.32283782958984,66.61599731445312,0.5341043472290039,0.5031042695045471,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_351_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_352.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_352,0,Not_Fall,120,120,120,120,120,241.40557861328125,-9.858881950378418,132.15782165527344,66.85816192626953,71.49867248535156,0.5475047826766968,0.5113292932510376,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_352_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_353_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_353_resized,0,Not_Fall,90,90,90,90,90,8.863037109375,0.6722330451011658,2.565016746520996,85.26830291748047,86.41722869873047,0.7877777814865112,0.7779185175895691,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_353_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_354_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_354_resized,0,Not_Fall,121,121,121,121,121,5.309326171875,0.1870495527982711,1.1960594654083252,88.2059097290039,89.25335693359375,0.7957726716995239,0.7863174676895142,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_354_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_355_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_355_resized,0,Not_Fall,121,121,121,121,121,7.60968017578125,-1.132646560668945,3.0312514305114746,83.92198181152344,84.85853576660156,0.7714599967002869,0.7321274280548096,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_355_resized_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_356_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_356_resized,0,Not_Fall,121,121,121,121,121,1.70123291015625,-0.054730374366045,0.7740288376808167,82.81726837158203,84.51858520507812,0.7719006538391113,0.7600330114364624,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_356_resized_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_357_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_357_resized,0,Not_Fall,90,90,90,90,90,1.51873779296875,-0.8433865308761597,2.984708547592163,84.3309326171875,85.01609802246094,0.8093153834342957,0.783964216709137,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_357_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_358_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_358_resized,0,Not_Fall,96,96,96,96,96,13.06640625,1.68771493434906,3.788997888565064,79.4830322265625,81.45822143554688,0.8817871809005737,0.8480811715126038,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_358_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_359_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_359_resized,0,Not_Fall,120,120,120,120,120,14.716064453125,-0.1077112853527069,6.255212783813477,86.30020904541016,88.54490661621094,0.8719795942306519,0.817656934261322,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_359_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_36.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_36,0,Not_Fall,60,60,60,60,60,137.3990478515625,-25.541404724121094,94.12065887451172,53.64889907836914,81.42251586914062,1.2727787494659424,0.579495370388031,0,3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_36_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_360_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_360_resized,0,Not_Fall,144,144,144,144,144,25.35296630859375,-1.3568578958511353,7.366997241973877,76.38654327392578,79.2880630493164,0.9289173483848572,0.842278778553009,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_360_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_361_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_361_resized,0,Not_Fall,120,120,120,120,120,10.319488525390623,-0.8495714664459229,3.623602390289306,73.900390625,76.29019927978516,0.8345704674720764,0.8036451935768127,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_361_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_362_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_362_resized,0,Not_Fall,144,144,144,144,144,19.80389404296875,1.5676201581954956,6.835384845733643,77.05873107910156,85.70034790039062,0.8150514364242554,0.7731034755706787,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_362_resized_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_363_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_363_resized,0,Not_Fall,96,96,96,96,96,8.77490234375,-0.1078147888183593,3.2351279258728027,56.00085067749024,67.4432144165039,0.9747911095619202,0.8699410557746887,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_363_resized_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_364_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_364_resized,0,Not_Fall,168,168,168,168,168,23.39892578125,-0.7775446772575378,7.141579627990723,70.62757873535156,73.66522979736328,0.8573817610740662,0.8043080568313599,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_364_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_365_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_365_resized,0,Not_Fall,144,144,144,144,144,7.7823486328125,-0.9915491938591005,3.1286051273345947,74.75004577636719,76.51473999023438,0.838963508605957,0.8041922450065613,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_365_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_366_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_366_resized,0,Not_Fall,120,120,120,120,120,11.91082763671875,-0.8839050531387329,3.9094278812408447,79.58195495605469,82.60799407958984,0.8037700057029724,0.7723144292831421,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_366_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_367_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_367_resized,0,Not_Fall,120,120,120,120,120,64.25137329101562,1.8515541553497317,11.762038230895996,71.87720489501953,74.1013412475586,0.7597870826721191,0.7389991879463196,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_367_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_368_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_368_resized,0,Not_Fall,96,96,96,96,96,16.150421142578125,-0.3035415112972259,6.202908992767334,75.49980163574219,76.95870971679688,0.9024137258529664,0.8356130123138428,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_368_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_369_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_369_resized,0,Not_Fall,144,144,144,144,144,14.123016357421877,-1.7321796417236328,5.98802661895752,67.11998748779297,68.77493286132812,0.9443988800048828,0.8805017471313477,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_369_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_37.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_37,0,Not_Fall,75,75,75,75,75,105.50985717773438,-22.84187889099121,73.6620864868164,72.23934936523438,83.23644256591797,1.8841865062713623,0.7108423709869385,0,14,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_37_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_370_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_370_resized,0,Not_Fall,144,144,144,144,144,16.1580810546875,-0.7259156703948975,6.416411399841309,66.17059326171875,68.04347229003906,0.8465440273284912,0.7943548560142517,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_370_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_371_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_371_resized,0,Not_Fall,120,120,120,120,120,12.36083984375,-0.3211977779865265,5.287225723266602,69.11039733886719,75.21620178222656,0.8318862915039062,0.7475768327713013,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_371_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_372_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_372_resized,0,Not_Fall,144,144,144,144,144,15.265350341796877,-0.5710070133209229,5.53507137298584,72.69994354248047,74.99774932861328,0.8548808693885803,0.7981336712837219,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_372_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_373_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_373_resized,0,Not_Fall,120,120,120,120,120,14.647674560546877,0.5291671752929688,5.101060390472412,66.17794036865234,69.99760437011719,0.8801109790802002,0.8199982047080994,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_373_resized_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_374_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_374_resized,0,Not_Fall,144,144,144,144,144,24.476806640625,1.4020352363586426,5.9856157302856445,54.49254989624024,61.58953094482422,1.071577072143555,0.9232822060585022,0,8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_374_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_375_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_375_resized,0,Not_Fall,120,120,120,120,120,12.668914794921877,-0.0589853934943676,5.526973247528076,72.90328979492188,74.4644546508789,0.8012191653251648,0.7718485593795776,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_375_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_376_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_376_resized,0,Not_Fall,168,168,168,168,168,15.5145263671875,-0.5002099871635437,5.539647102355957,57.67835998535156,64.68912506103516,0.9615399837493896,0.8270748853683472,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_376_resized_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_377_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_377_resized,0,Not_Fall,120,120,120,120,120,14.977142333984377,-0.648700475692749,4.688594818115234,52.27370834350586,61.50357437133789,1.325525999069214,0.90359765291214,0,18,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_377_resized_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_378_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_378_resized,0,Not_Fall,60,60,60,60,60,54.5528564453125,-9.183359146118164,31.46668815612793,39.89836120605469,66.64498138427734,1.3732854127883911,0.8726611733436584,5,16,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_378_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_379_resized.csv,Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_379_resized,0,Not_Fall,90,90,90,90,90,53.45867919921875,-26.975170135498047,42.044036865234375,49.61798477172852,66.89254760742188,1.2522132396697998,0.9149455428123474,0,17,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_379_resized_rule_features.csv,test
