dataset,scene,scenario,camera,subject,activity,trial,video_id,video_path,label,label_name,has_annotation,include_eval,label_source,segment_id,segment_start_frame,segment_end_frame,frame_count,fps,width,height,duration_sec,notes
MulCamFall,chute11,chute11,cam3,,,,mulcamfall__chute11_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam3.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_240,513,543,819,120.0,720,480,6.825,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam4,,,,mulcamfall__chute11_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam4.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_241,445,475,813,120.0,720,480,6.775,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam4,,,,mulcamfall__chute11_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam4.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_242,476,506,813,120.0,720,480,6.775,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam4,,,,mulcamfall__chute11_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam4.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_243,507,537,813,120.0,720,480,6.775,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam5,,,,mulcamfall__chute11_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam5.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_244,431,461,799,120.0,720,480,6.658333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam5,,,,mulcamfall__chute11_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam5.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_245,462,492,799,120.0,720,480,6.658333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam5,,,,mulcamfall__chute11_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam5.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_246,493,523,799,120.0,720,480,6.658333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam6,,,,mulcamfall__chute11_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam6.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_247,437,467,805,120.0,720,480,6.708333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam6,,,,mulcamfall__chute11_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam6.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_248,468,498,805,120.0,720,480,6.708333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam6,,,,mulcamfall__chute11_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam6.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_249,499,529,805,120.0,720,480,6.708333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam7,,,,mulcamfall__chute11_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam7.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_250,437,467,806,120.0,720,480,6.716666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam7,,,,mulcamfall__chute11_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam7.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_251,468,498,806,120.0,720,480,6.716666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam7,,,,mulcamfall__chute11_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam7.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_252,499,529,806,120.0,720,480,6.716666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam8,,,,mulcamfall__chute11_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam8.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_253,443,473,811,120.0,720,480,6.758333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam8,,,,mulcamfall__chute11_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam8.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_254,474,504,811,120.0,720,480,6.758333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute11,chute11,cam8,,,,mulcamfall__chute11_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam8.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_255,505,535,811,120.0,720,480,6.758333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam1,,,,mulcamfall__chute12_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam1.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_256,590,620,937,120.0,720,480,7.808333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam1,,,,mulcamfall__chute12_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam1.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_257,621,651,937,120.0,720,480,7.808333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam1,,,,mulcamfall__chute12_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam1.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_258,649,679,937,120.0,720,480,7.808333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam2,,,,mulcamfall__chute12_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam2.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_259,575,605,922,120.0,720,480,7.683333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam2,,,,mulcamfall__chute12_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam2.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_260,606,636,922,120.0,720,480,7.683333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam2,,,,mulcamfall__chute12_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam2.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_261,634,664,922,120.0,720,480,7.683333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam3,,,,mulcamfall__chute12_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam3.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_262,582,612,929,120.0,720,480,7.741666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam3,,,,mulcamfall__chute12_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam3.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_263,613,643,929,120.0,720,480,7.741666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam3,,,,mulcamfall__chute12_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam3.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_264,641,671,929,120.0,720,480,7.741666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam4,,,,mulcamfall__chute12_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam4.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_265,577,607,924,120.0,720,480,7.7,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam4,,,,mulcamfall__chute12_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam4.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_266,608,638,924,120.0,720,480,7.7,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam4,,,,mulcamfall__chute12_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam4.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_267,636,666,924,120.0,720,480,7.7,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam5,,,,mulcamfall__chute12_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam5.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_268,569,599,916,120.0,720,480,7.633333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam5,,,,mulcamfall__chute12_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam5.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_269,600,630,916,120.0,720,480,7.633333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam5,,,,mulcamfall__chute12_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam5.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_270,628,658,916,120.0,720,480,7.633333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam6,,,,mulcamfall__chute12_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam6.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_271,572,602,919,120.0,720,480,7.658333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam6,,,,mulcamfall__chute12_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam6.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_272,603,633,919,120.0,720,480,7.658333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam6,,,,mulcamfall__chute12_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam6.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_273,631,661,919,120.0,720,480,7.658333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam7,,,,mulcamfall__chute12_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam7.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_274,576,606,923,120.0,720,480,7.691666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam7,,,,mulcamfall__chute12_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam7.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_275,607,637,923,120.0,720,480,7.691666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam7,,,,mulcamfall__chute12_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam7.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_276,635,665,923,120.0,720,480,7.691666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam8,,,,mulcamfall__chute12_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam8.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_277,569,599,916,120.0,720,480,7.633333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam8,,,,mulcamfall__chute12_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam8.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_278,600,630,916,120.0,720,480,7.633333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute12,chute12,cam8,,,,mulcamfall__chute12_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam8.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_279,628,658,916,120.0,720,480,7.633333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam1,,,,mulcamfall__chute13_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam1.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_280,703,733,1206,120.0,720,480,10.05,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam1,,,,mulcamfall__chute13_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam1.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_281,844,874,1206,120.0,720,480,10.05,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam2,,,,mulcamfall__chute13_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam2.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_282,720,750,1223,120.0,720,480,10.191666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam2,,,,mulcamfall__chute13_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam2.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_283,861,891,1223,120.0,720,480,10.191666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam3,,,,mulcamfall__chute13_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam3.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_284,687,717,1190,120.0,720,480,9.916666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam3,,,,mulcamfall__chute13_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam3.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_285,828,858,1190,120.0,720,480,9.916666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam4,,,,mulcamfall__chute13_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam4.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_286,694,724,1197,120.0,720,480,9.975,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam4,,,,mulcamfall__chute13_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam4.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_287,835,865,1197,120.0,720,480,9.975,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam5,,,,mulcamfall__chute13_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam5.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_288,714,744,1217,120.0,720,480,10.141666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam5,,,,mulcamfall__chute13_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam5.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_289,855,885,1217,120.0,720,480,10.141666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam6,,,,mulcamfall__chute13_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam6.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_290,714,744,1217,120.0,720,480,10.141666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam6,,,,mulcamfall__chute13_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam6.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_291,855,885,1217,120.0,720,480,10.141666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam7,,,,mulcamfall__chute13_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam7.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_292,723,753,1226,120.0,720,480,10.216666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam7,,,,mulcamfall__chute13_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam7.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_293,864,894,1226,120.0,720,480,10.216666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam8,,,,mulcamfall__chute13_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam8.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_294,700,730,1203,120.0,720,480,10.025,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute13,chute13,cam8,,,,mulcamfall__chute13_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam8.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_295,841,871,1203,120.0,720,480,10.025,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute14,chute14,cam1,,,,mulcamfall__chute14_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute14\cam1.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_296,1040,1070,1499,120.0,720,480,12.491666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute14,chute14,cam1,,,,mulcamfall__chute14_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute14\cam1.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_297,1071,1101,1499,120.0,720,480,12.491666666666667,MulCamFall segment parsed from data_tuple3.csv.
