dataset,video_id,video_path,input_2d_path,raw_3d_path,normalized_3d_path,status,method,frames_2d,frames_raw_3d,frames_normalized_3d,xyz_dim,model_feature_dim_after_loader,num_poseformer_frames,num_proxy_frames,num_missing_3d_frames,elapsed_sec,error
MulCamFall,mulcamfall__chute05_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam3_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute05_cam3_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute05_cam3_normalized_3d.csv,success,poseformer,755,755,755,51,59,365,105,285,4.462155818939209,
MulCamFall,mulcamfall__chute05_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam4_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute05_cam4_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute05_cam4_normalized_3d.csv,success,poseformer,761,761,761,51,59,303,164,294,2.9091715812683105,
MulCamFall,mulcamfall__chute05_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam5_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute05_cam5_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute05_cam5_normalized_3d.csv,success,poseformer,768,768,768,51,59,111,401,256,1.247316837310791,
MulCamFall,mulcamfall__chute05_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam6_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute05_cam6_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute05_cam6_normalized_3d.csv,success,poseformer,776,776,776,51,59,409,54,313,3.833505153656006,
MulCamFall,mulcamfall__chute05_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam7_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute05_cam7_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute05_cam7_normalized_3d.csv,success,poseformer,778,778,778,51,59,267,225,286,2.5668301582336426,
MulCamFall,mulcamfall__chute05_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam8_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute05_cam8_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute05_cam8_normalized_3d.csv,success,poseformer,750,750,750,51,59,236,162,352,2.225473642349243,
MulCamFall,mulcamfall__chute06_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam1_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute06_cam1_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute06_cam1_normalized_3d.csv,success,poseformer,1256,1256,1256,51,59,718,127,411,6.7477123737335205,
MulCamFall,mulcamfall__chute06_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam2_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute06_cam2_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute06_cam2_normalized_3d.csv,success,poseformer,1356,1356,1356,51,59,923,95,338,8.542484998703003,
MulCamFall,mulcamfall__chute06_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam3_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute06_cam3_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute06_cam3_normalized_3d.csv,success,poseformer,1362,1362,1362,51,59,508,168,686,5.099411249160767,
MulCamFall,mulcamfall__chute06_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam4_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute06_cam4_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute06_cam4_normalized_3d.csv,success,poseformer,1346,1346,1346,51,59,410,168,768,4.840719223022461,
MulCamFall,mulcamfall__chute06_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam5_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute06_cam5_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute06_cam5_normalized_3d.csv,success,poseformer,1345,1345,1345,51,59,680,445,220,6.559786796569824,
MulCamFall,mulcamfall__chute06_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam6_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute06_cam6_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute06_cam6_normalized_3d.csv,success,poseformer,1359,1359,1359,51,59,478,231,650,4.624596118927002,
MulCamFall,mulcamfall__chute06_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam7_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute06_cam7_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute06_cam7_normalized_3d.csv,success,poseformer,1360,1360,1360,51,59,530,406,424,5.130120277404785,
MulCamFall,mulcamfall__chute06_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam8_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute06_cam8_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute06_cam8_normalized_3d.csv,success,poseformer,1345,1345,1345,51,59,862,177,306,7.786720037460327,
MulCamFall,mulcamfall__chute07_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam1_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute07_cam1_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute07_cam1_normalized_3d.csv,success,poseformer,926,926,926,51,59,387,117,422,3.791250467300415,
MulCamFall,mulcamfall__chute07_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam2_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute07_cam2_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute07_cam2_normalized_3d.csv,success,poseformer,912,912,912,51,59,380,194,338,3.682312250137329,
MulCamFall,mulcamfall__chute07_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam3_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute07_cam3_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute07_cam3_normalized_3d.csv,success,poseformer,914,914,914,51,59,435,157,322,4.297320365905762,
MulCamFall,mulcamfall__chute07_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam4_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute07_cam4_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute07_cam4_normalized_3d.csv,success,poseformer,898,898,898,51,59,517,111,270,4.84590482711792,
MulCamFall,mulcamfall__chute07_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam5_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute07_cam5_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute07_cam5_normalized_3d.csv,success,poseformer,899,899,899,51,59,261,213,425,2.9839630126953125,
MulCamFall,mulcamfall__chute07_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam6_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute07_cam6_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute07_cam6_normalized_3d.csv,success,poseformer,915,915,915,51,59,541,33,341,5.249411582946777,
MulCamFall,mulcamfall__chute07_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam7_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute07_cam7_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute07_cam7_normalized_3d.csv,success,poseformer,916,916,916,51,59,459,163,294,4.6100993156433105,
MulCamFall,mulcamfall__chute07_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam8_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute07_cam8_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute07_cam8_normalized_3d.csv,success,poseformer,918,918,918,51,59,387,224,307,4.21005916595459,
MulCamFall,mulcamfall__chute08_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam1_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute08_cam1_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute08_cam1_normalized_3d.csv,success,poseformer,713,713,713,51,59,299,179,235,3.2241008281707764,
MulCamFall,mulcamfall__chute08_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam2_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute08_cam2_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute08_cam2_normalized_3d.csv,success,poseformer,700,700,700,51,59,325,132,243,3.488830089569092,
MulCamFall,mulcamfall__chute08_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam3_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute08_cam3_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute08_cam3_normalized_3d.csv,success,poseformer,621,621,621,51,59,169,147,305,1.7666804790496826,
MulCamFall,mulcamfall__chute08_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam4_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute08_cam4_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute08_cam4_normalized_3d.csv,success,poseformer,702,702,702,51,59,247,131,324,2.8001763820648193,
MulCamFall,mulcamfall__chute08_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam5_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute08_cam5_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute08_cam5_normalized_3d.csv,success,poseformer,685,685,685,51,59,237,172,276,2.390223503112793,
MulCamFall,mulcamfall__chute08_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam6_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute08_cam6_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute08_cam6_normalized_3d.csv,success,poseformer,702,702,702,51,59,406,76,220,5.490700721740723,
MulCamFall,mulcamfall__chute08_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam7_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute08_cam7_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute08_cam7_normalized_3d.csv,success,poseformer,703,703,703,51,59,417,100,186,5.455976724624634,
MulCamFall,mulcamfall__chute08_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam8_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute08_cam8_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute08_cam8_normalized_3d.csv,success,poseformer,677,677,677,51,59,468,39,170,5.23048996925354,
MulCamFall,mulcamfall__chute09_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam1_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute09_cam1_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute09_cam1_normalized_3d.csv,success,poseformer,933,933,933,51,59,339,290,304,4.123602867126465,
MulCamFall,mulcamfall__chute09_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam2_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute09_cam2_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute09_cam2_normalized_3d.csv,success,poseformer,924,924,924,51,59,416,120,388,4.844513654708862,
MulCamFall,mulcamfall__chute09_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam3_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute09_cam3_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute09_cam3_normalized_3d.csv,success,poseformer,916,916,916,51,59,262,188,466,3.120239019393921,
MulCamFall,mulcamfall__chute09_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam4_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute09_cam4_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute09_cam4_normalized_3d.csv,success,poseformer,934,934,934,51,59,257,169,508,3.1789400577545166,
MulCamFall,mulcamfall__chute09_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam5_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute09_cam5_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute09_cam5_normalized_3d.csv,success,poseformer,928,928,928,51,59,330,127,471,3.9944467544555664,
MulCamFall,mulcamfall__chute09_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam6_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute09_cam6_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute09_cam6_normalized_3d.csv,success,poseformer,926,926,926,51,59,236,174,516,3.0282087326049805,
MulCamFall,mulcamfall__chute09_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam7_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\MulCamFall\mulcamfall_chute09_cam7_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\MulCamFall\mulcamfall_chute09_cam7_normalized_3d.csv,success,poseformer,927,927,927,51,59,373,222,332,4.547313928604126,
