video_path,output_csv_path,status,total_frames_read,detected_frames,error
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0152_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0152_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0153_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0153_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0154_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0154_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0155_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0155_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0156_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0156_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0157_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0157_resized.csv,processed,91,91,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0158_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0158_resized.csv,processed,121,121,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0159_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0159_resized.csv,processed,121,121,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0160_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0160_resized.csv,processed,121,121,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0161_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0161_resized.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0162_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0162_resized.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0163_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0163_resized.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0165_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0165_resized.csv,processed,360,360,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0166_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0166_resized.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0167_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0167_resized.csv,processed,480,480,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0168_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0168_resized.csv,processed,480,480,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0169.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0169.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0170.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0170.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0172.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0172.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0173.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0173.csv,processed,480,480,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0174.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0174.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0175.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0175.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0176.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0176.csv,processed,300,300,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0177.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0177.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0178.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0178.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0179.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0179.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0180.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0180.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0181.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0181.csv,processed,240,240,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0187.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0187.csv,processed,80,80,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0188.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0188.csv,processed,80,80,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0189.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0189.csv,processed,80,80,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0190.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0190.csv,processed,80,80,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0191.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0191.csv,processed,80,80,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0193.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0193.csv,processed,67,67,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0194.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0194.csv,processed,45,45,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0198_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0198_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0199_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0199_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0200_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0200_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0201_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0201_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0202_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0202_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0203_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0203_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0204_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0204_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0205_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0205_resized.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0206_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0206_resized.csv,processed,124,124,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0207.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0207.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0208.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0208.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0209.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0209.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0210.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0210.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0211.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0211.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0212.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0212.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0213.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0213.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0214.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0214.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0215.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0215.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0216.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0216.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0217.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0217.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0218.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0218.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0219.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0219.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0220.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0220.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0221.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0221.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0223.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0223.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0224_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0224_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0225_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0225_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0226_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0226_resized.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0227_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0227_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0228.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0228.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0229.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0229.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0230.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0230.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0231.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0231.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0232.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0232.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0233.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0233.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0234.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0234.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0235.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0235.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0236.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0236.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0237.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0237.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0238.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0238.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0239.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0239.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0240.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0240.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0241.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0241.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0242.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0242.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0243.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0243.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0244.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0244.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0245.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0245.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0246.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0246.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0247.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0247.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0248_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0248_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0249_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0249_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sit\nf_raw_c_1\C_D_0250_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sit_nf_raw_c_1_C_D_0250_resized.csv,processed,90,90,
