video_path,output_path,status,frames_total,frames_written,no_person_frames,multi_person_frames,elapsed_sec,error,dataset,video_id,expected_frame_count,expected_fps,expected_width,expected_height
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_02\Videos\video (59).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_02_Videos_video_59_2d_confidence.csv,success,216,216,0,1,3.219069242477417,,Le2i,le2i__Home_02_Videos_video_59,216,24.0003840061441,320,240
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_02\Videos\video (60).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Home_02_Videos_video_60_2d_confidence.csv,success,312,312,0,2,4.5158374309539795,,Le2i,le2i__Home_02_Videos_video_60,312,24.0003840061441,320,240
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute01\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute01_cam1_2d_confidence.csv,success,1562,1562,841,185,27.36516785621643,,MulCamFall,mulcamfall__chute01_cam1,1562,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute01\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute01_cam2_2d_confidence.csv,success,1562,1562,829,179,26.98414397239685,,MulCamFall,mulcamfall__chute01_cam2,1562,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute01\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute01_cam3_2d_confidence.csv,success,1567,1567,1040,170,27.022871494293213,,MulCamFall,mulcamfall__chute01_cam3,1567,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute01\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute01_cam4_2d_confidence.csv,success,1563,1563,1088,174,26.504969835281372,,MulCamFall,mulcamfall__chute01_cam4,1563,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute01\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute01_cam5_2d_confidence.csv,success,1582,1582,496,412,27.735334873199463,,MulCamFall,mulcamfall__chute01_cam5,1582,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute01\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute01_cam6_2d_confidence.csv,success,1565,1565,665,201,27.273587226867676,,MulCamFall,mulcamfall__chute01_cam6,1565,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute01\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute01_cam7_2d_confidence.csv,success,1565,1565,853,188,26.90922498703003,,MulCamFall,mulcamfall__chute01_cam7,1565,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute01\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute01_cam8_2d_confidence.csv,success,1559,1559,788,203,27.453376293182373,,MulCamFall,mulcamfall__chute01_cam8,1559,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute02\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute02_cam1_2d_confidence.csv,success,831,831,345,138,14.178634405136108,,MulCamFall,mulcamfall__chute02_cam1,831,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute02\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute02_cam2_2d_confidence.csv,success,846,846,297,64,14.626934289932251,,MulCamFall,mulcamfall__chute02_cam2,846,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute02\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute02_cam3_2d_confidence.csv,success,806,806,285,143,14.17877459526062,,MulCamFall,mulcamfall__chute02_cam3,806,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute02\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute02_cam4_2d_confidence.csv,success,822,822,331,153,14.378581523895264,,MulCamFall,mulcamfall__chute02_cam4,822,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute02\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute02_cam5_2d_confidence.csv,success,824,824,293,160,16.296611070632935,,MulCamFall,mulcamfall__chute02_cam5,824,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute02\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute02_cam6_2d_confidence.csv,success,839,839,327,149,15.59847116470337,,MulCamFall,mulcamfall__chute02_cam6,839,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute02\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute02_cam7_2d_confidence.csv,success,839,839,314,172,14.473532438278198,,MulCamFall,mulcamfall__chute02_cam7,839,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute02\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute02_cam8_2d_confidence.csv,success,812,812,447,97,13.285879373550415,,MulCamFall,mulcamfall__chute02_cam8,812,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute03\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute03_cam1_2d_confidence.csv,success,939,939,238,155,15.478544235229492,,MulCamFall,mulcamfall__chute03_cam1,939,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute03\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute03_cam2_2d_confidence.csv,success,943,943,376,94,19.069591999053955,,MulCamFall,mulcamfall__chute03_cam2,943,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute03\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute03_cam3_2d_confidence.csv,success,935,935,516,88,17.419588804244995,,MulCamFall,mulcamfall__chute03_cam3,935,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute03\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute03_cam4_2d_confidence.csv,success,943,943,471,102,19.939276218414307,,MulCamFall,mulcamfall__chute03_cam4,943,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute03\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute03_cam5_2d_confidence.csv,success,962,962,198,316,20.096534490585327,,MulCamFall,mulcamfall__chute03_cam5,962,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute03\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute03_cam6_2d_confidence.csv,success,947,947,523,61,17.969906330108643,,MulCamFall,mulcamfall__chute03_cam6,947,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute03\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute03_cam7_2d_confidence.csv,success,947,947,443,84,17.09040927886963,,MulCamFall,mulcamfall__chute03_cam7,947,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute03\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute03_cam8_2d_confidence.csv,success,927,927,272,156,17.691457509994507,,MulCamFall,mulcamfall__chute03_cam8,927,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute04\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute04_cam1_2d_confidence.csv,success,1049,1049,539,80,19.232009649276733,,MulCamFall,mulcamfall__chute04_cam1,1049,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute04\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute04_cam2_2d_confidence.csv,success,1056,1056,351,44,20.891364574432373,,MulCamFall,mulcamfall__chute04_cam2,1056,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute04\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute04_cam3_2d_confidence.csv,success,1055,1055,357,156,19.220378160476685,,MulCamFall,mulcamfall__chute04_cam3,1055,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute04\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute04_cam4_2d_confidence.csv,success,977,977,387,167,17.20391082763672,,MulCamFall,mulcamfall__chute04_cam4,977,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute04\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute04_cam5_2d_confidence.csv,success,1045,1045,368,217,18.364944219589233,,MulCamFall,mulcamfall__chute04_cam5,1045,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute04\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute04_cam6_2d_confidence.csv,success,1059,1059,311,141,18.69521999359131,,MulCamFall,mulcamfall__chute04_cam6,1059,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute04\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute04_cam7_2d_confidence.csv,success,1060,1060,282,157,18.94932198524475,,MulCamFall,mulcamfall__chute04_cam7,1060,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute04\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute04_cam8_2d_confidence.csv,success,1033,1033,280,188,17.232107162475586,,MulCamFall,mulcamfall__chute04_cam8,1033,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam1_2d_confidence.csv,success,767,767,454,173,12.534162998199463,,MulCamFall,mulcamfall__chute05_cam1,767,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam2_2d_confidence.csv,success,774,774,398,119,12.690098524093628,,MulCamFall,mulcamfall__chute05_cam2,774,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam3_2d_confidence.csv,success,755,755,284,156,12.700116157531738,,MulCamFall,mulcamfall__chute05_cam3,755,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam4_2d_confidence.csv,success,761,761,292,179,12.649955034255981,,MulCamFall,mulcamfall__chute05_cam4,761,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam5_2d_confidence.csv,success,768,768,256,155,12.91184139251709,,MulCamFall,mulcamfall__chute05_cam5,768,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam6_2d_confidence.csv,success,776,776,310,141,12.75857925415039,,MulCamFall,mulcamfall__chute05_cam6,776,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam7_2d_confidence.csv,success,778,778,281,172,12.85778546333313,,MulCamFall,mulcamfall__chute05_cam7,778,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute05\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute05_cam8_2d_confidence.csv,success,750,750,352,146,12.420050621032715,,MulCamFall,mulcamfall__chute05_cam8,750,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam1_2d_confidence.csv,success,1256,1256,411,158,20.857769012451172,,MulCamFall,mulcamfall__chute06_cam1,1256,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam2_2d_confidence.csv,success,1356,1356,338,199,24.041451692581177,,MulCamFall,mulcamfall__chute06_cam2,1356,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam3_2d_confidence.csv,success,1362,1362,686,169,23.90735173225403,,MulCamFall,mulcamfall__chute06_cam3,1362,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam4_2d_confidence.csv,success,1346,1346,764,173,23.215062618255615,,MulCamFall,mulcamfall__chute06_cam4,1346,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam5_2d_confidence.csv,success,1345,1345,220,585,23.62354588508606,,MulCamFall,mulcamfall__chute06_cam5,1345,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam6_2d_confidence.csv,success,1359,1359,650,135,23.63250207901001,,MulCamFall,mulcamfall__chute06_cam6,1359,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam7_2d_confidence.csv,success,1360,1360,409,216,23.816505908966064,,MulCamFall,mulcamfall__chute06_cam7,1360,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute06\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute06_cam8_2d_confidence.csv,success,1345,1345,306,212,26.941872119903564,,MulCamFall,mulcamfall__chute06_cam8,1345,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam1_2d_confidence.csv,success,926,926,421,178,17.762061834335327,,MulCamFall,mulcamfall__chute07_cam1,926,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam2_2d_confidence.csv,success,912,912,328,125,16.471567153930664,,MulCamFall,mulcamfall__chute07_cam2,912,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam3_2d_confidence.csv,success,914,914,322,169,16.820479154586792,,MulCamFall,mulcamfall__chute07_cam3,914,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam4_2d_confidence.csv,success,898,898,267,221,17.237516403198242,,MulCamFall,mulcamfall__chute07_cam4,898,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam5_2d_confidence.csv,success,899,899,425,164,16.821050882339478,,MulCamFall,mulcamfall__chute07_cam5,899,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam6_2d_confidence.csv,success,915,915,341,202,16.417723417282104,,MulCamFall,mulcamfall__chute07_cam6,915,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam7_2d_confidence.csv,success,916,916,282,197,17.27388834953308,,MulCamFall,mulcamfall__chute07_cam7,916,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute07\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute07_cam8_2d_confidence.csv,success,918,918,307,180,16.439635753631592,,MulCamFall,mulcamfall__chute07_cam8,918,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam1_2d_confidence.csv,success,713,713,233,157,13.653291940689087,,MulCamFall,mulcamfall__chute08_cam1,713,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam2_2d_confidence.csv,success,700,700,239,49,12.814152479171753,,MulCamFall,mulcamfall__chute08_cam2,700,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam3_2d_confidence.csv,success,621,621,305,81,11.50614070892334,,MulCamFall,mulcamfall__chute08_cam3,621,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam4_2d_confidence.csv,success,702,702,312,103,13.48993706703186,,MulCamFall,mulcamfall__chute08_cam4,702,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam5_2d_confidence.csv,success,685,685,276,135,13.097148180007935,,MulCamFall,mulcamfall__chute08_cam5,685,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam6_2d_confidence.csv,success,702,702,219,147,12.99111270904541,,MulCamFall,mulcamfall__chute08_cam6,702,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam7_2d_confidence.csv,success,703,703,182,165,13.035817861557007,,MulCamFall,mulcamfall__chute08_cam7,703,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute08\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute08_cam8_2d_confidence.csv,success,677,677,170,198,12.49746823310852,,MulCamFall,mulcamfall__chute08_cam8,677,120.0,720,480
